Src_NodeID, Dest_NodeID, Weight, B1, B2, B3
4807, 4808, 3, 1, 1, 1
4808, 4807, 3, 1, 1, 1
1855, 1856, 16, 0, 1, 1
1856, 1855, 16, 0, 1, 1
3508, 5204, 28, 0, 1, 0
5204, 3508, 28, 0, 1, 0
7280, 7281, 13, 0, 1, 0
7281, 7280, 13, 0, 1, 0
6079, 6080, 10, 1, 1, 1
6080, 6079, 10, 1, 1, 1
1687, 1688, 19, 0, 1, 1
1688, 1687, 19, 0, 1, 1
9503, 9504, 7, 1, 1, 1
9504, 9503, 7, 1, 1, 1
7308, 7309, 10, 0, 1, 1
7309, 7308, 10, 0, 1, 1
5769, 5770, 8, 1, 1, 1
5770, 5769, 8, 1, 1, 1
7438, 7439, 10, 0, 1, 0
7439, 7438, 10, 0, 1, 0
8868, 8869, 4, 1, 1, 1
8869, 8868, 4, 1, 1, 1
3270, 3271, 5, 0, 1, 0
3271, 3270, 5, 0, 1, 0
781, 782, 4, 1, 1, 0
782, 781, 4, 1, 1, 0
823, 824, 10, 1, 1, 1
824, 823, 10, 1, 1, 1
7609, 7610, 7, 0, 1, 0
7610, 7609, 7, 0, 1, 0
1551, 1552, 6, 1, 1, 1
1552, 1551, 6, 1, 1, 1
4891, 4892, 6, 0, 1, 0
4892, 4891, 6, 0, 1, 0
5871, 2747, 28, 0, 1, 0
2747, 5871, 28, 0, 1, 0
7639, 7640, 15, 1, 1, 1
7640, 7639, 15, 1, 1, 1
1861, 6474, 34, 1, 1, 1
6474, 1861, 34, 1, 1, 1
9029, 9030, 19, 1, 1, 1
9030, 9029, 19, 1, 1, 1
6422, 6423, 17, 1, 1, 1
6423, 6422, 17, 1, 1, 1
7939, 7940, 4, 0, 1, 0
7940, 7939, 4, 0, 1, 0
2776, 2777, 6, 1, 1, 1
2777, 2776, 6, 1, 1, 1
5808, 5809, 15, 0, 1, 1
5809, 5808, 15, 0, 1, 1
3092, 3093, 7, 1, 1, 0
3093, 3092, 7, 1, 1, 0
4827, 4828, 20, 0, 1, 0
4828, 4827, 20, 0, 1, 0
4239, 4240, 6, 0, 1, 0
4240, 4239, 6, 0, 1, 0
9511, 9512, 9, 1, 1, 1
9512, 9511, 9, 1, 1, 1
8866, 8867, 16, 1, 1, 0
8867, 8866, 16, 1, 1, 0
3428, 3429, 18, 1, 1, 1
3429, 3428, 18, 1, 1, 1
9064, 9065, 19, 0, 1, 0
9065, 9064, 19, 0, 1, 0
4995, 4996, 15, 0, 1, 0
4996, 4995, 15, 0, 1, 0
9559, 9560, 4, 1, 1, 1
9560, 9559, 4, 1, 1, 1
9088, 9089, 12, 1, 1, 1
9089, 9088, 12, 1, 1, 1
9936, 9937, 15, 1, 1, 1
9937, 9936, 15, 1, 1, 1
1396, 1397, 16, 0, 1, 0
1397, 1396, 16, 0, 1, 0
2076, 2077, 12, 0, 1, 0
2077, 2076, 12, 0, 1, 0
4481, 4482, 13, 0, 1, 1
4482, 4481, 13, 0, 1, 1
1214, 8089, 15, 0, 1, 1
8089, 1214, 15, 0, 1, 1
7574, 7575, 18, 1, 1, 0
7575, 7574, 18, 1, 1, 0
1574, 7763, 44, 1, 1, 0
7763, 1574, 44, 1, 1, 0
2381, 1906, 28, 0, 1, 1
1906, 2381, 28, 0, 1, 1
9341, 9342, 9, 0, 1, 1
9342, 9341, 9, 0, 1, 1
696, 697, 5, 0, 1, 0
697, 696, 5, 0, 1, 0
6207, 6208, 1, 0, 1, 0
6208, 6207, 1, 0, 1, 0
2584, 2585, 4, 1, 1, 0
2585, 2584, 4, 1, 1, 0
4197, 4198, 2, 0, 1, 1
4198, 4197, 2, 0, 1, 1
7403, 7404, 9, 0, 1, 0
7404, 7403, 9, 0, 1, 0
5650, 5651, 14, 0, 1, 0
5651, 5650, 14, 0, 1, 0
8334, 8335, 20, 0, 1, 1
8335, 8334, 20, 0, 1, 1
136, 137, 18, 1, 1, 0
137, 136, 18, 1, 1, 0
6299, 6300, 5, 1, 1, 0
6300, 6299, 5, 1, 1, 0
8203, 9039, 19, 0, 1, 1
9039, 8203, 19, 0, 1, 1
5923, 5924, 19, 0, 1, 0
5924, 5923, 19, 0, 1, 0
7354, 7355, 16, 0, 1, 1
7355, 7354, 16, 0, 1, 1
1391, 1392, 7, 0, 1, 0
1392, 1391, 7, 0, 1, 0
5638, 5639, 6, 0, 1, 0
5639, 5638, 6, 0, 1, 0
6409, 6410, 18, 1, 1, 1
6410, 6409, 18, 1, 1, 1
7766, 7767, 19, 1, 1, 1
7767, 7766, 19, 1, 1, 1
5613, 3617, 17, 0, 1, 0
3617, 5613, 17, 0, 1, 0
1266, 1267, 17, 1, 1, 1
1267, 1266, 17, 1, 1, 1
3774, 3775, 12, 0, 1, 1
3775, 3774, 12, 0, 1, 1
3242, 3243, 8, 0, 1, 1
3243, 3242, 8, 0, 1, 1
2013, 2014, 18, 1, 1, 0
2014, 2013, 18, 1, 1, 0
5626, 5627, 5, 0, 1, 1
5627, 5626, 5, 0, 1, 1
5910, 5911, 11, 1, 1, 1
5911, 5910, 11, 1, 1, 1
250, 251, 7, 1, 1, 0
251, 250, 7, 1, 1, 0
6663, 6664, 10, 1, 1, 0
6664, 6663, 10, 1, 1, 0
7651, 7652, 4, 1, 1, 0
7652, 7651, 4, 1, 1, 0
3728, 3729, 15, 1, 1, 1
3729, 3728, 15, 1, 1, 1
3445, 3446, 16, 0, 1, 0
3446, 3445, 16, 0, 1, 0
1739, 1740, 6, 1, 1, 0
1740, 1739, 6, 1, 1, 0
9646, 9647, 5, 0, 1, 0
9647, 9646, 5, 0, 1, 0
5732, 5733, 3, 0, 1, 0
5733, 5732, 3, 0, 1, 0
3833, 3834, 3, 1, 1, 1
3834, 3833, 3, 1, 1, 1
9900, 9901, 15, 1, 1, 1
9901, 9900, 15, 1, 1, 1
8621, 8622, 12, 0, 1, 0
8622, 8621, 12, 0, 1, 0
9876, 9877, 3, 0, 1, 1
9877, 9876, 3, 0, 1, 1
4879, 4880, 19, 1, 1, 1
4880, 4879, 19, 1, 1, 1
6685, 6686, 5, 0, 1, 0
6686, 6685, 5, 0, 1, 0
9776, 9777, 1, 0, 1, 0
9777, 9776, 1, 0, 1, 0
6914, 6915, 10, 0, 1, 1
6915, 6914, 10, 0, 1, 1
356, 357, 15, 1, 1, 1
357, 356, 15, 1, 1, 1
3760, 3761, 15, 1, 1, 1
3761, 3760, 15, 1, 1, 1
8055, 8056, 10, 1, 1, 1
8056, 8055, 10, 1, 1, 1
4377, 4378, 13, 0, 1, 0
4378, 4377, 13, 0, 1, 0
4612, 4613, 13, 1, 1, 0
4613, 4612, 13, 1, 1, 0
1967, 1968, 13, 1, 1, 1
1968, 1967, 13, 1, 1, 1
5143, 5144, 7, 1, 1, 0
5144, 5143, 7, 1, 1, 0
7571, 7572, 3, 0, 1, 1
7572, 7571, 3, 0, 1, 1
3071, 6151, 21, 0, 1, 0
6151, 3071, 21, 0, 1, 0
6205, 6206, 4, 0, 1, 1
6206, 6205, 4, 0, 1, 1
2715, 2716, 5, 1, 1, 0
2716, 2715, 5, 1, 1, 0
4264, 4265, 19, 0, 1, 1
4265, 4264, 19, 0, 1, 1
5114, 5115, 14, 0, 1, 1
5115, 5114, 14, 0, 1, 1
4752, 4753, 12, 0, 1, 0
4753, 4752, 12, 0, 1, 0
4085, 4086, 12, 1, 1, 0
4086, 4085, 12, 1, 1, 0
9937, 9938, 19, 1, 1, 1
9938, 9937, 19, 1, 1, 1
4165, 4166, 6, 0, 1, 0
4166, 4165, 6, 0, 1, 0
5500, 5501, 2, 0, 1, 1
5501, 5500, 2, 0, 1, 1
8037, 1409, 50, 1, 1, 1
1409, 8037, 50, 1, 1, 1
5841, 5842, 4, 0, 1, 1
5842, 5841, 4, 0, 1, 1
7376, 7377, 4, 1, 1, 0
7377, 7376, 4, 1, 1, 0
6305, 6306, 19, 1, 1, 0
6306, 6305, 19, 1, 1, 0
851, 852, 9, 0, 1, 1
852, 851, 9, 0, 1, 1
7226, 7227, 20, 1, 1, 1
7227, 7226, 20, 1, 1, 1
8939, 8940, 11, 0, 1, 0
8940, 8939, 11, 0, 1, 0
4532, 4533, 9, 1, 1, 1
4533, 4532, 9, 1, 1, 1
5775, 5776, 19, 1, 1, 1
5776, 5775, 19, 1, 1, 1
9502, 9503, 16, 0, 1, 0
9503, 9502, 16, 0, 1, 0
850, 851, 3, 0, 1, 0
851, 850, 3, 0, 1, 0
1323, 1324, 15, 0, 1, 0
1324, 1323, 15, 0, 1, 0
805, 806, 8, 0, 1, 0
806, 805, 8, 0, 1, 0
9266, 9267, 6, 0, 1, 1
9267, 9266, 6, 0, 1, 1
952, 953, 1, 0, 1, 1
953, 952, 1, 0, 1, 1
1583, 1584, 9, 0, 1, 1
1584, 1583, 9, 0, 1, 1
685, 686, 14, 1, 1, 0
686, 685, 14, 1, 1, 0
6010, 6011, 6, 1, 1, 0
6011, 6010, 6, 1, 1, 0
7483, 7484, 16, 1, 1, 0
7484, 7483, 16, 1, 1, 0
9209, 9210, 9, 1, 1, 0
9210, 9209, 9, 1, 1, 0
7646, 7647, 6, 1, 1, 0
7647, 7646, 6, 1, 1, 0
7836, 7837, 3, 1, 1, 0
7837, 7836, 3, 1, 1, 0
7655, 7656, 3, 1, 1, 0
7656, 7655, 3, 1, 1, 0
3892, 3893, 16, 1, 1, 1
3893, 3892, 16, 1, 1, 1
5624, 5625, 1, 1, 1, 0
5625, 5624, 1, 1, 1, 0
2897, 2898, 13, 0, 1, 1
2898, 2897, 13, 0, 1, 1
3792, 3793, 18, 0, 1, 1
3793, 3792, 18, 0, 1, 1
2502, 2503, 5, 1, 1, 0
2503, 2502, 5, 1, 1, 0
4334, 4335, 15, 0, 1, 0
4335, 4334, 15, 0, 1, 0
9345, 9346, 6, 0, 1, 0
9346, 9345, 6, 0, 1, 0
486, 6402, 32, 1, 1, 1
6402, 486, 32, 1, 1, 1
2169, 2170, 13, 1, 1, 1
2170, 2169, 13, 1, 1, 1
2121, 2122, 12, 0, 1, 1
2122, 2121, 12, 0, 1, 1
7820, 7821, 20, 0, 1, 1
7821, 7820, 20, 0, 1, 1
1321, 1322, 15, 0, 1, 1
1322, 1321, 15, 0, 1, 1
2742, 2743, 7, 0, 1, 0
2743, 2742, 7, 0, 1, 0
597, 598, 4, 0, 1, 1
598, 597, 4, 0, 1, 1
5851, 5852, 14, 1, 1, 0
5852, 5851, 14, 1, 1, 0
9644, 9645, 12, 0, 1, 0
9645, 9644, 12, 0, 1, 0
89, 90, 18, 0, 1, 0
90, 89, 18, 0, 1, 0
7112, 7113, 3, 1, 1, 1
7113, 7112, 3, 1, 1, 1
6386, 6387, 3, 0, 1, 0
6387, 6386, 3, 0, 1, 0
4112, 4113, 11, 1, 1, 0
4113, 4112, 11, 1, 1, 0
789, 790, 3, 1, 1, 0
790, 789, 3, 1, 1, 0
5243, 5244, 20, 0, 1, 0
5244, 5243, 20, 0, 1, 0
5463, 606, 10, 1, 1, 1
606, 5463, 10, 1, 1, 1
6227, 6228, 4, 1, 1, 1
6228, 6227, 4, 1, 1, 1
9566, 9567, 3, 1, 1, 1
9567, 9566, 3, 1, 1, 1
3732, 3733, 9, 0, 1, 0
3733, 3732, 9, 0, 1, 0
7594, 7595, 2, 1, 1, 0
7595, 7594, 2, 1, 1, 0
5779, 5780, 7, 1, 1, 0
5780, 5779, 7, 1, 1, 0
8355, 8356, 10, 0, 1, 0
8356, 8355, 10, 0, 1, 0
6317, 6318, 11, 0, 1, 0
6318, 6317, 11, 0, 1, 0
8978, 8979, 13, 1, 1, 1
8979, 8978, 13, 1, 1, 1
462, 463, 16, 1, 1, 0
463, 462, 16, 1, 1, 0
9879, 9880, 20, 1, 1, 0
9880, 9879, 20, 1, 1, 0
9174, 9175, 2, 1, 1, 1
9175, 9174, 2, 1, 1, 1
130, 131, 2, 1, 1, 0
131, 130, 2, 1, 1, 0
9099, 9100, 18, 0, 1, 1
9100, 9099, 18, 0, 1, 1
4658, 4312, 22, 0, 1, 0
4312, 4658, 22, 0, 1, 0
2133, 7004, 43, 0, 1, 1
7004, 2133, 43, 0, 1, 1
8218, 8219, 2, 0, 1, 1
8219, 8218, 2, 0, 1, 1
5291, 5292, 19, 1, 1, 0
5292, 5291, 19, 1, 1, 0
8687, 8688, 5, 1, 1, 1
8688, 8687, 5, 1, 1, 1
6854, 6855, 10, 1, 1, 1
6855, 6854, 10, 1, 1, 1
5282, 5283, 12, 1, 1, 1
5283, 5282, 12, 1, 1, 1
390, 391, 2, 1, 1, 1
391, 390, 2, 1, 1, 1
5305, 5306, 7, 0, 1, 0
5306, 5305, 7, 0, 1, 0
1530, 5923, 30, 0, 1, 1
5923, 1530, 30, 0, 1, 1
5542, 5543, 13, 1, 1, 1
5543, 5542, 13, 1, 1, 1
2096, 2097, 9, 1, 1, 0
2097, 2096, 9, 1, 1, 0
7121, 394, 36, 0, 1, 1
394, 7121, 36, 0, 1, 1
6099, 8336, 2, 0, 1, 0
8336, 6099, 2, 0, 1, 0
8269, 8270, 6, 1, 1, 1
8270, 8269, 6, 1, 1, 1
25, 2207, 45, 0, 1, 1
2207, 25, 45, 0, 1, 1
4039, 4040, 1, 0, 1, 0
4040, 4039, 1, 0, 1, 0
8198, 8199, 9, 0, 1, 1
8199, 8198, 9, 0, 1, 1
1689, 1690, 6, 1, 1, 0
1690, 1689, 6, 1, 1, 0
6608, 6609, 11, 1, 1, 0
6609, 6608, 11, 1, 1, 0
4616, 4617, 16, 0, 1, 0
4617, 4616, 16, 0, 1, 0
291, 292, 1, 1, 1, 1
292, 291, 1, 1, 1, 1
3895, 3896, 10, 1, 1, 0
3896, 3895, 10, 1, 1, 0
6924, 6925, 14, 1, 1, 1
6925, 6924, 14, 1, 1, 1
4055, 2796, 33, 1, 1, 0
2796, 4055, 33, 1, 1, 0
9096, 9097, 7, 1, 1, 0
9097, 9096, 7, 1, 1, 0
5713, 5714, 15, 1, 1, 1
5714, 5713, 15, 1, 1, 1
5947, 5948, 19, 0, 1, 1
5948, 5947, 19, 0, 1, 1
3812, 3813, 1, 0, 1, 1
3813, 3812, 1, 0, 1, 1
6370, 6371, 4, 1, 1, 0
6371, 6370, 4, 1, 1, 0
8652, 8653, 14, 1, 1, 1
8653, 8652, 14, 1, 1, 1
3725, 3726, 8, 1, 1, 0
3726, 3725, 8, 1, 1, 0
88, 89, 14, 1, 1, 0
89, 88, 14, 1, 1, 0
4139, 4140, 14, 1, 1, 1
4140, 4139, 14, 1, 1, 1
7764, 7765, 2, 0, 1, 0
7765, 7764, 2, 0, 1, 0
83, 84, 13, 1, 1, 1
84, 83, 13, 1, 1, 1
6477, 6478, 4, 0, 1, 1
6478, 6477, 4, 0, 1, 1
4467, 4468, 3, 1, 1, 0
4468, 4467, 3, 1, 1, 0
8589, 8590, 7, 1, 1, 1
8590, 8589, 7, 1, 1, 1
400, 401, 16, 0, 1, 1
401, 400, 16, 0, 1, 1
9987, 9988, 15, 0, 1, 1
9988, 9987, 15, 0, 1, 1
6707, 6708, 11, 0, 1, 0
6708, 6707, 11, 0, 1, 0
3302, 3303, 14, 0, 1, 1
3303, 3302, 14, 0, 1, 1
8022, 8023, 19, 0, 1, 0
8023, 8022, 19, 0, 1, 0
4573, 4574, 12, 1, 1, 0
4574, 4573, 12, 1, 1, 0
8890, 8891, 4, 0, 1, 1
8891, 8890, 4, 0, 1, 1
4762, 4763, 17, 0, 1, 1
4763, 4762, 17, 0, 1, 1
412, 413, 1, 1, 1, 1
413, 412, 1, 1, 1, 1
5999, 6000, 9, 0, 1, 0
6000, 5999, 9, 0, 1, 0
868, 869, 20, 0, 1, 1
869, 868, 20, 0, 1, 1
3227, 3228, 15, 1, 1, 0
3228, 3227, 15, 1, 1, 0
5599, 5600, 7, 0, 1, 0
5600, 5599, 7, 0, 1, 0
7445, 7446, 18, 0, 1, 1
7446, 7445, 18, 0, 1, 1
7319, 7320, 2, 0, 1, 0
7320, 7319, 2, 0, 1, 0
8528, 8529, 4, 1, 1, 1
8529, 8528, 4, 1, 1, 1
7972, 7973, 20, 1, 1, 1
7973, 7972, 20, 1, 1, 1
2991, 63, 50, 0, 1, 0
63, 2991, 50, 0, 1, 0
3145, 3146, 8, 0, 1, 1
3146, 3145, 8, 0, 1, 1
552, 553, 19, 0, 1, 1
553, 552, 19, 0, 1, 1
7220, 7221, 20, 0, 1, 1
7221, 7220, 20, 0, 1, 1
345, 346, 12, 1, 1, 0
346, 345, 12, 1, 1, 0
5774, 5775, 12, 0, 1, 0
5775, 5774, 12, 0, 1, 0
4747, 4748, 6, 1, 1, 0
4748, 4747, 6, 1, 1, 0
9151, 9152, 16, 1, 1, 1
9152, 9151, 16, 1, 1, 1
391, 392, 11, 1, 1, 1
392, 391, 11, 1, 1, 1
1085, 6202, 49, 1, 1, 1
6202, 1085, 49, 1, 1, 1
6402, 6403, 7, 0, 1, 0
6403, 6402, 7, 0, 1, 0
8614, 8615, 7, 1, 1, 1
8615, 8614, 7, 1, 1, 1
994, 995, 20, 1, 1, 1
995, 994, 20, 1, 1, 1
5032, 117, 3, 0, 1, 0
117, 5032, 3, 0, 1, 0
3184, 3185, 12, 1, 1, 1
3185, 3184, 12, 1, 1, 1
9764, 3086, 34, 0, 1, 0
3086, 9764, 34, 0, 1, 0
5963, 5964, 20, 1, 1, 0
5964, 5963, 20, 1, 1, 0
9880, 9881, 4, 0, 1, 0
9881, 9880, 4, 0, 1, 0
2335, 2336, 19, 0, 1, 1
2336, 2335, 19, 0, 1, 1
1159, 1160, 19, 0, 1, 1
1160, 1159, 19, 0, 1, 1
2085, 2086, 16, 0, 1, 0
2086, 2085, 16, 0, 1, 0
194, 195, 7, 1, 1, 0
195, 194, 7, 1, 1, 0
7336, 7337, 17, 1, 1, 0
7337, 7336, 17, 1, 1, 0
7169, 7170, 18, 1, 1, 0
7170, 7169, 18, 1, 1, 0
9232, 9233, 2, 0, 1, 1
9233, 9232, 2, 0, 1, 1
8192, 8193, 10, 0, 1, 0
8193, 8192, 10, 0, 1, 0
6708, 6709, 15, 0, 1, 0
6709, 6708, 15, 0, 1, 0
2705, 2706, 3, 0, 1, 0
2706, 2705, 3, 0, 1, 0
9114, 9115, 14, 1, 1, 1
9115, 9114, 14, 1, 1, 1
7830, 7831, 12, 0, 1, 1
7831, 7830, 12, 0, 1, 1
3162, 4135, 43, 1, 1, 1
4135, 3162, 43, 1, 1, 1
6991, 6992, 16, 1, 1, 1
6992, 6991, 16, 1, 1, 1
5377, 5378, 18, 1, 1, 0
5378, 5377, 18, 1, 1, 0
2725, 2726, 20, 1, 1, 1
2726, 2725, 20, 1, 1, 1
9798, 9799, 11, 0, 1, 0
9799, 9798, 11, 0, 1, 0
7824, 9915, 21, 1, 1, 1
9915, 7824, 21, 1, 1, 1
7783, 7784, 13, 0, 1, 1
7784, 7783, 13, 0, 1, 1
8225, 8226, 13, 0, 1, 1
8226, 8225, 13, 0, 1, 1
8715, 8716, 9, 1, 1, 0
8716, 8715, 9, 1, 1, 0
2427, 2428, 16, 1, 1, 1
2428, 2427, 16, 1, 1, 1
8729, 8730, 18, 1, 1, 1
8730, 8729, 18, 1, 1, 1
7776, 7777, 2, 1, 1, 1
7777, 7776, 2, 1, 1, 1
1049, 1050, 1, 0, 1, 1
1050, 1049, 1, 0, 1, 1
1190, 1191, 18, 1, 1, 1
1191, 1190, 18, 1, 1, 1
6001, 6002, 12, 1, 1, 0
6002, 6001, 12, 1, 1, 0
5098, 5099, 10, 0, 1, 1
5099, 5098, 10, 0, 1, 1
4977, 4978, 1, 0, 1, 1
4978, 4977, 1, 0, 1, 1
46, 47, 17, 1, 1, 0
47, 46, 17, 1, 1, 0
4181, 4182, 8, 0, 1, 0
4182, 4181, 8, 0, 1, 0
7595, 7738, 37, 0, 1, 1
7738, 7595, 37, 0, 1, 1
7322, 7323, 8, 1, 1, 1
7323, 7322, 8, 1, 1, 1
6241, 2325, 11, 0, 1, 1
2325, 6241, 11, 0, 1, 1
6737, 6738, 2, 0, 1, 0
6738, 6737, 2, 0, 1, 0
1691, 1692, 18, 1, 1, 0
1692, 1691, 18, 1, 1, 0
1897, 1898, 3, 1, 1, 0
1898, 1897, 3, 1, 1, 0
7192, 7193, 5, 1, 1, 1
7193, 7192, 5, 1, 1, 1
5918, 5919, 18, 1, 1, 1
5919, 5918, 18, 1, 1, 1
1320, 1321, 4, 1, 1, 0
1321, 1320, 4, 1, 1, 0
9245, 9246, 17, 1, 1, 0
9246, 9245, 17, 1, 1, 0
7518, 7519, 9, 1, 1, 1
7519, 7518, 9, 1, 1, 1
5623, 5624, 20, 1, 1, 0
5624, 5623, 20, 1, 1, 0
2581, 2582, 1, 0, 1, 1
2582, 2581, 1, 0, 1, 1
8905, 8906, 20, 0, 1, 0
8906, 8905, 20, 0, 1, 0
8204, 8205, 2, 0, 1, 0
8205, 8204, 2, 0, 1, 0
6919, 6920, 4, 1, 1, 1
6920, 6919, 4, 1, 1, 1
7024, 7025, 17, 0, 1, 1
7025, 7024, 17, 0, 1, 1
6550, 6551, 18, 0, 1, 1
6551, 6550, 18, 0, 1, 1
5537, 5538, 4, 1, 1, 1
5538, 5537, 4, 1, 1, 1
9359, 9360, 9, 0, 1, 0
9360, 9359, 9, 0, 1, 0
8768, 8769, 12, 1, 1, 1
8769, 8768, 12, 1, 1, 1
1294, 1295, 10, 0, 1, 1
1295, 1294, 10, 0, 1, 1
161, 162, 15, 1, 1, 0
162, 161, 15, 1, 1, 0
9560, 9561, 10, 1, 1, 1
9561, 9560, 10, 1, 1, 1
9906, 9907, 12, 0, 1, 0
9907, 9906, 12, 0, 1, 0
706, 707, 15, 1, 1, 0
707, 706, 15, 1, 1, 0
3609, 3610, 14, 1, 1, 0
3610, 3609, 14, 1, 1, 0
662, 663, 15, 0, 1, 0
663, 662, 15, 0, 1, 0
7434, 7435, 20, 1, 1, 1
7435, 7434, 20, 1, 1, 1
5977, 5978, 15, 1, 1, 1
5978, 5977, 15, 1, 1, 1
1783, 1784, 14, 1, 1, 1
1784, 1783, 14, 1, 1, 1
4363, 4364, 10, 1, 1, 1
4364, 4363, 10, 1, 1, 1
7239, 7240, 1, 0, 1, 1
7240, 7239, 1, 0, 1, 1
7365, 8475, 6, 0, 1, 1
8475, 7365, 6, 0, 1, 1
7571, 2405, 27, 0, 1, 1
2405, 7571, 27, 0, 1, 1
1558, 1559, 20, 1, 1, 0
1559, 1558, 20, 1, 1, 0
7116, 7117, 8, 1, 1, 0
7117, 7116, 8, 1, 1, 0
7106, 7107, 6, 1, 1, 0
7107, 7106, 6, 1, 1, 0
7336, 3370, 34, 0, 1, 1
3370, 7336, 34, 0, 1, 1
2824, 2825, 19, 1, 1, 0
2825, 2824, 19, 1, 1, 0
4661, 4662, 9, 1, 1, 0
4662, 4661, 9, 1, 1, 0
7274, 7275, 12, 1, 1, 1
7275, 7274, 12, 1, 1, 1
8782, 8783, 12, 1, 1, 0
8783, 8782, 12, 1, 1, 0
169, 1553, 7, 1, 1, 1
1553, 169, 7, 1, 1, 1
6749, 6750, 12, 0, 1, 0
6750, 6749, 12, 0, 1, 0
9308, 9309, 8, 1, 1, 0
9309, 9308, 8, 1, 1, 0
2479, 2480, 6, 0, 1, 0
2480, 2479, 6, 0, 1, 0
270, 271, 18, 1, 1, 0
271, 270, 18, 1, 1, 0
2276, 2277, 11, 0, 1, 0
2277, 2276, 11, 0, 1, 0
8037, 1008, 4, 0, 1, 0
1008, 8037, 4, 0, 1, 0
2670, 2671, 4, 0, 1, 1
2671, 2670, 4, 0, 1, 1
9476, 9477, 16, 0, 1, 1
9477, 9476, 16, 0, 1, 1
7800, 7801, 10, 0, 1, 0
7801, 7800, 10, 0, 1, 0
9551, 9552, 3, 0, 1, 0
9552, 9551, 3, 0, 1, 0
5444, 5445, 6, 1, 1, 0
5445, 5444, 6, 1, 1, 0
9965, 9966, 1, 0, 1, 1
9966, 9965, 1, 0, 1, 1
8438, 8439, 5, 0, 1, 1
8439, 8438, 5, 0, 1, 1
7457, 7458, 20, 0, 1, 0
7458, 7457, 20, 0, 1, 0
2213, 2214, 19, 0, 1, 0
2214, 2213, 19, 0, 1, 0
5897, 5898, 18, 1, 1, 0
5898, 5897, 18, 1, 1, 0
9592, 9593, 3, 1, 1, 0
9593, 9592, 3, 1, 1, 0
7845, 7846, 4, 1, 1, 1
7846, 7845, 4, 1, 1, 1
7051, 7052, 16, 1, 1, 0
7052, 7051, 16, 1, 1, 0
1360, 1361, 9, 1, 1, 0
1361, 1360, 9, 1, 1, 0
1799, 1800, 3, 1, 1, 0
1800, 1799, 3, 1, 1, 0
525, 526, 17, 0, 1, 0
526, 525, 17, 0, 1, 0
4847, 4848, 18, 1, 1, 0
4848, 4847, 18, 1, 1, 0
3558, 313, 2, 0, 1, 0
313, 3558, 2, 0, 1, 0
2949, 2950, 18, 1, 1, 1
2950, 2949, 18, 1, 1, 1
8695, 8696, 5, 1, 1, 0
8696, 8695, 5, 1, 1, 0
9824, 9825, 1, 1, 1, 1
9825, 9824, 1, 1, 1, 1
1606, 1607, 19, 0, 1, 1
1607, 1606, 19, 0, 1, 1
1545, 5281, 48, 0, 1, 1
5281, 1545, 48, 0, 1, 1
8925, 8926, 9, 0, 1, 0
8926, 8925, 9, 0, 1, 0
956, 957, 20, 1, 1, 1
957, 956, 20, 1, 1, 1
2985, 2986, 2, 1, 1, 0
2986, 2985, 2, 1, 1, 0
5875, 5876, 20, 0, 1, 0
5876, 5875, 20, 0, 1, 0
3029, 3030, 1, 0, 1, 0
3030, 3029, 1, 0, 1, 0
4889, 4890, 18, 0, 1, 1
4890, 4889, 18, 0, 1, 1
9292, 9293, 7, 1, 1, 0
9293, 9292, 7, 1, 1, 0
9721, 9722, 17, 1, 1, 1
9722, 9721, 17, 1, 1, 1
3372, 9589, 25, 0, 1, 0
9589, 3372, 25, 0, 1, 0
5475, 5476, 15, 1, 1, 0
5476, 5475, 15, 1, 1, 0
1383, 1384, 1, 1, 1, 1
1384, 1383, 1, 1, 1, 1
5382, 5383, 10, 0, 1, 1
5383, 5382, 10, 0, 1, 1
3112, 3113, 14, 1, 1, 0
3113, 3112, 14, 1, 1, 0
403, 404, 16, 1, 1, 0
404, 403, 16, 1, 1, 0
8767, 8768, 13, 1, 1, 1
8768, 8767, 13, 1, 1, 1
9185, 9186, 15, 0, 1, 1
9186, 9185, 15, 0, 1, 1
1378, 1379, 4, 1, 1, 0
1379, 1378, 4, 1, 1, 0
8370, 8371, 11, 0, 1, 0
8371, 8370, 11, 0, 1, 0
5367, 5368, 1, 1, 1, 1
5368, 5367, 1, 1, 1, 1
1500, 1501, 5, 0, 1, 0
1501, 1500, 5, 0, 1, 0
4055, 4056, 2, 1, 1, 1
4056, 4055, 2, 1, 1, 1
1395, 1396, 14, 0, 1, 1
1396, 1395, 14, 0, 1, 1
7672, 7673, 4, 1, 1, 1
7673, 7672, 4, 1, 1, 1
2487, 2488, 12, 0, 1, 0
2488, 2487, 12, 0, 1, 0
5177, 5178, 8, 1, 1, 1
5178, 5177, 8, 1, 1, 1
283, 284, 12, 1, 1, 1
284, 283, 12, 1, 1, 1
2166, 2167, 1, 1, 1, 1
2167, 2166, 1, 1, 1, 1
9109, 9110, 4, 0, 1, 1
9110, 9109, 4, 0, 1, 1
4006, 2214, 20, 1, 1, 0
2214, 4006, 20, 1, 1, 0
4151, 4152, 8, 1, 1, 0
4152, 4151, 8, 1, 1, 0
1519, 1520, 11, 0, 1, 0
1520, 1519, 11, 0, 1, 0
5975, 5976, 14, 1, 1, 0
5976, 5975, 14, 1, 1, 0
7967, 7968, 14, 0, 1, 1
7968, 7967, 14, 0, 1, 1
9255, 9256, 4, 0, 1, 1
