Source_NodeID,Destination_NodeID,Weight,B1
31379,29119,22,0
47441,12601,80,1
50718,85514,31,0
80108,73440,66,0
18963,77744,45,1
58783,56233,30,1
84630,48952,22,0
17644,83767,70,0
72642,76148,26,0
15631,25453,14,1
18558,27239,99,1
13491,77688,99,1
1193,84258,47,0
15585,3863,75,1
44116,98137,49,0
10179,68888,38,1
38287,80521,90,0
72833,21914,40,0
82270,55080,61,1
56571,29211,61,0
83112,45590,35,1
51575,61646,25,1
31189,69359,15,1
77047,50364,67,1
63690,68679,11,0
89912,88208,21,1
88091,40244,33,0
83339,12186,99,1
58309,51050,57,0
16617,15376,93,1
48445,85115,13,0
40982,36835,24,0
93537,34999,76,0
23390,37936,43,1
69360,66003,71,1
65075,1587,67,1
8509,90229,28,0
46896,12792,44,1
65344,23922,16,1
65757,76175,97,1
22198,28460,62,0
88921,42157,34,1
87169,1149,2,1
28,42049,61,1
96197,56648,92,1
10687,58850,12,1
69756,81522,3,1
96948,17456,1,1
16245,47324,70,1
25648,68273,35,1
72369,69329,53,0
46508,17959,84,1
7453,77435,49,0
32118,23969,87,1
86409,73315,80,1
83497,56123,55,0
92251,12112,26,0
22485,75110,87,0
74731,3117,24,0
95978,29300,29,1
35246,12574,51,0
58033,68815,43,1
34223,28932,56,1
24387,5639,81,0
38968,1060,9,1
68138,6229,16,1
44025,92952,79,0
63517,12944,44,0
62509,64715,90,0
94915,61029,66,0
46081,54080,37,1
43898,41193,53,1
2629,6686,3,0
94601,87467,9,0
11182,48233,10,0
88254,55179,93,0
82223,36127,88,1
96793,85317,41,1
11101,72313,73,1
11472,88188,18,0
88886,4413,16,1
31735,91179,83,1
21308,91843,40,0
9723,69568,95,1
89412,17704,83,1
89724,19529,23,1
62558,7311,4,1
39103,38442,13,1
62388,83965,45,0
27859,82092,23,1
17955,1884,39,1
87849,99914,85,1
41795,69527,74,0
82026,84611,7,1
74711,69927,89,1
98499,49968,81,1
34106,81384,84,1
89249,62565,8,1
84091,94504,43,0
52367,36029,56,0
15070,91317,56,0
5742,88169,63,1
13657,45355,8,1
17282,4594,100,1
70162,74731,82,0
49052,66761,88,0
96757,34843,63,0
74702,25129,45,1
55502,5229,77,1
58612,93412,84,0
65650,9530,87,1
65826,55965,80,1
71755,97347,31,1
31020,15096,83,1
67730,47053,69,0
94099,87979,47,0
96738,88033,2,0
8477,6811,40,0
28358,4064,82,1
67680,9549,68,1
35747,47942,5,0
45258,72647,43,0
34042,54914,31,0
52827,56506,73,1
77177,9936,83,0
9216,65415,54,1
12046,32694,45,1
917,7004,52,1
43075,65916,31,0
50484,68288,79,0
36199,25612,74,1
68043,12427,50,1
16986,62495,71,1
1257,4137,85,1
22782,75225,98,1
33718,73361,24,0
29841,18971,88,0
59328,15496,78,1
41141,56957,54,0
77365,92897,35,1
61587,34140,88,0
32944,44171,27,0
8338,34501,51,1
26321,90542,58,0
92334,30264,44,0
38331,46056,51,1
93428,98833,7,1
83921,9583,23,0
44793,32604,15,1
82609,79217,8,1
57866,72350,69,1
19698,50774,44,1
85839,71197,39,1
3489,73214,41,0
24070,88519,12,0
67755,60590,28,1
44502,85507,79,1
30270,45287,45,0
97190,70473,95,1
67572,83283,11,0
23638,71364,23,0
11643,51751,12,0
14251,98494,69,1
67928,77007,53,0
52389,12348,1,1
69052,70723,2,1
15767,2541,76,0
38562,34047,77,0
50562,24403,99,1
44126,72001,39,1
48397,76201,84,0
78176,9870,64,0
73773,15753,30,0
67316,8283,31,0
29632,33350,57,1
51310,25629,83,0
71127,48137,21,0
32975,63454,9,0
77934,51255,50,0
76795,47147,36,0
27951,51744,5,1
66162,72760,62,0
33931,33128,15,0
72397,97896,44,0
32438,37879,88,1
64534,35620,75,0
68466,82285,81,1
51430,30075,95,0
50185,1143,33,0
41274,38908,80,1
81006,99946,86,1
49944,11721,67,1
42116,3240,74,1
8454,55172,86,0
25327,2013,62,1
98348,84008,41,0
66968,34216,50,1
8693,81286,66,0
34302,57102,31,0
96635,70921,40,1
27920,15026,9,1
73839,51676,28,0
92527,13080,33,0
52569,34632,64,0
96134,54564,3,0
98011,31500,42,1
22562,2870,15,0
88858,4398,47,0
95098,55189,51,0
19789,23141,58,1
67327,74265,79,0
9471,73158,84,1
37114,10648,69,1
68851,11355,21,0
21917,45249,43,1
89294,31087,91,1
59199,17407,78,0
38608,10054,81,0
6714,9773,51,1
7025,51683,42,1
94909,49918,60,1
8215,32072,17,1
81073,3707,41,0
79111,86096,14,0
90322,51344,39,0
97135,75288,11,1
1727,70992,38,0
7327,452,89,0
77427,36498,38,0
25405,53533,68,1
10173,38202,12,1
47039,49764,77,1
45344,48966,43,0
7021,3646,83,0
44480,94472,69,0
43684,69040,82,1
75883,42770,12,1
74854,43297,64,1
65497,55452,19,1
54732,75484,16,1
56192,15548,53,0
38085,61457,4,0
21915,97994,26,1
47953,9860,25,0
42491,75557,99,0
28209,39382,74,0
99850,30245,94,0
87775,72689,11,0
59687,70399,44,0
83680,82740,65,0
56632,81138,80,1
84705,72176,93,0
72171,34089,6,1
51966,21829,25,1
27039,81366,76,0
4111,67811,44,1
80115,35849,30,1
16192,6564,39,1
70245,18792,43,0
30176,61848,62,0
26541,90170,53,1
24961,27067,7,0
7260,29673,11,1
24374,16739,79,1
14977,6580,77,1
99413,42734,63,1
36689,98276,97,1
70891,73279,34,1
336,84931,23,0
89969,10390,95,1
36362,12276,89,1
63721,91618,41,0
29068,43734,15,0
30044,89122,67,1
4811,65130,41,0
9911,25466,28,0
66629,66721,15,1
81630,29170,35,0
19545,10898,62,0
15217,47437,77,0
70454,25064,4,1
56232,40035,17,1
65273,68986,79,0
31356,42669,14,1
21146,66933,55,0
86573,78952,43,1
45146,3117,17,0
70836,32028,75,1
18616,62051,79,1
29229,76260,61,0
52953,42299,57,0
35664,75322,97,0
28207,95147,65,0
71820,77828,39,1
269,33694,74,1
96713,56772,9,0
58929,88319,94,1
78290,86932,82,0
36984,20320,57,0
10285,52456,18,0
44018,20621,97,0
50592,92920,68,0
75075,85723,96,1
96517,40867,11,0
32363,33586,98,0
21035,20294,16,0
63977,55565,85,0
60616,60839,12,0
9543,69168,16,1
87062,14289,16,1
57528,41435,51,1
39193,9224,51,0
24203,75642,44,1
71528,30331,9,1
20365,43724,68,1
83529,19376,99,0
21088,99115,30,0
32824,69678,98,1
1067,90996,66,1
80003,75431,68,0
41728,75719,84,0
86698,97146,26,0
11101,95453,26,0
82202,15716,17,1
29962,43603,14,0
98722,94370,64,0
27972,63993,27,0
6704,40648,39,1
64848,32582,63,1
30172,72917,69,0
35567,36403,29,1
34419,68354,39,0
6441,82168,50,0
15694,41990,67,1
76512,63016,47,0
24615,6055,35,1
65305,96938,55,1
76451,8572,48,0
84355,30966,80,0
89132,18577,72,0
2225,68788,81,1
2430,3261,99,1
40551,7651,27,0
51643,32177,73,1
44847,77441,40,0
68006,38181,87,0
41386,29611,78,0
54402,64096,88,0
59314,81396,58,1
72461,18395,61,1
86799,21977,41,1
37460,88311,21,1
87044,35532,32,0
40229,3212,53,1
16568,28645,69,1
2622,67859,94,0
59679,21127,79,0
52200,79543,52,0
78448,94758,80,1
82933,44470,59,0
46205,91765,67,1
96503,35872,3,0
82160,94212,83,1
87046,45505,68,1
57081,58007,33,1
22852,62624,57,0
55145,73399,68,0
1437,31813,69,0
86356,47392,13,0
89348,5987,52,1
71210,85371,84,1
31109,18638,24,0
40988,52930,17,0
35083,16886,30,1
12306,48180,17,0
48670,77487,4,0
71841,47591,65,1
5421,94934,53,0
3802,76517,40,0
17696,93178,47,1
18857,64027,28,1
23607,32055,90,1
8825,5608,9,0
13639,56286,36,1
67956,5030,54,0
93516,83465,84,1
43460,36883,29,1
1663,12980,78,0
97429,51434,68,1
47553,84943,25,1
97455,68909,6,1
31152,47990,30,1
58005,88333,30,0
46039,85878,19,0
49785,59537,6,1
65549,67617,89,1
96565,34359,87,0
37617,76791,88,1
18326,8958,6,0
520,6149,64,1
4114,13120,21,0
97602,93610,46,1
64385,95528,23,1
45387,95160,30,0
78299,59863,27,1
74716,3149,19,1
24672,50720,67,0
66809,97498,36,1
21205,24974,91,1
74424,61690,18,1
59296,91050,73,0
19344,43053,69,0
3601,52024,41,0
52367,81517,31,0
33189,8023,33,0
51652,37083,42,0
81464,32975,22,0
39232,50783,14,1
96196,68274,79,1
68256,70782,43,1
55186,94078,31,1
67769,11845,72,0
84902,30353,53,0
8951,80614,92,1
373,53923,10,1
36818,73524,88,1
929,70341,72,0
69628,87343,3,0
63463,48683,67,0
20386,81843,82,1
25458,60310,6,0
27926,84828,68,0
37971,77238,3,1
78781,26881,41,1
32215,4290,64,0
97545,81751,41,0
19299,27921,73,0
14642,89047,51,0
91759,43888,71,0
32572,56032,3,1
70596,14734,60,0
53459,45887,54,0
62385,34636,39,1
79176,51147,12,0
87006,90381,37,0
3100,47568,95,0
90170,36181,82,0
39090,14804,94,0
99810,50780,16,0
5422,12118,38,0
43466,76249,96,1
74142,90958,60,1
91763,22307,26,1
69937,39174,97,0
50083,19406,48,0
67627,32925,68,0
5669,28179,16,0
81835,14595,77,1
64386,16580,2,1
96018,77176,22,1
26648,59925,14,0
15508,22111,10,0
157,53772,16,0
35548,96419,31,0
80459,48698,94,1
79881,9691,42,0
27532,3771,16,0
54992,28518,26,0
74405,17724,26,0
48518,90763,23,0
94381,71670,26,1
65016,24541,89,1
11274,30272,26,0
70755,72813,8,1
68571,54348,1,0
92660,12454,53,0
87066,42458,55,1
24044,20752,1,1
29903,91999,51,1
67779,7684,22,1
96671,30082,12,0
69540,8739,6,1
86293,20885,80,0
72474,36413,44,0
95067,82080,22,1
47378,42139,63,0
16858,561,41,1
54904,82533,48,1
571,41679,66,0
90761,23828,88,1
12563,48755,9,0
92007,58933,74,0
78435,32516,23,0
31595,41926,93,0
68901,80764,50,1
6199,33688,31,1
21734,937,6,0
54021,47988,60,1
46846,38366,41,0
94818,43955,98,0
75225,75630,100,1
42263,97967,86,1
47489,50137,72,1
78978,60248,49,1
32788,68678,5,1
26916,72554,3,0
86065,44850,80,1
3327,68758,70,0
59402,44437,54,0
72413,56903,42,1
47362,44605,24,0
24069,17328,14,1
19072,35199,34,0
96699,95187,13,1
60600,44177,85,0
59215,70585,43,0
3494,74345,7,1
7234,81149,29,1
37452,37999,69,1
36264,68899,25,0
77915,5145,14,1
61639,8213,60,1
10965,57286,1,1
89223,10913,60,1
7104,80003,17,1
92931,82590,56,1
72865,23165,62,0
52229,84011,20,0
50648,40619,41,1
36983,25719,74,0
30743,93628,28,1
80434,8290,79,1
97918,2005,20,1
43973,71681,46,1
80975,14208,21,1
45885,76597,54,1
15957,26240,34,1
98790,47899,31,1
87894,70357,43,1
91006,72252,10,1
78601,58497,40,1
69396,43397,93,0
44550,86466,18,0
41825,83581,42,0
87167,31939,11,1
22744,28104,72,1
47802,94468,32,0
716,8703,30,0
39172,52542,9,0
12152,58289,41,1
35995,65125,41,1
6216,45303,100,0
55565,15678,57,0
4160,43094,45,0
26269,83344,16,0
68549,41985,78,0
65139,25509,83,1
36067,46165,33,0
9916,26737,53,1
7558,93569,26,0
57717,47552,36,0
554,85947,3,1
10321,69875,76,1
62067,1701,59,0
90907,60416,34,0
44803,51645,64,1
8670,59513,23,1
33358,35310,23,0
47700,20512,34,1
14940,34660,86,1
84600,63607,40,0
4032,38271,80,1
25070,20284,47,1
2128,99435,29,0
30537,75740,52,1
47104,98091,84,0
82475,77340,12,0
26879,39251,18,0
52947,77342,51,0
47505,59529,67,1
45650,29900,51,1
2983,69481,48,0
4429,90435,23,1
50337,84280,9,0
56155,57123,96,1
15765,74104,8,0
95618,33392,56,1
83086,20010,71,1
6820,16386,35,0
2038,19613,60,1
54786,81126,53,0
15569,86950,48,1
34908,93574,28,1
94664,27668,45,0
6399,45728,20,1
46891,82570,38,1
72279,40143,10,1
3218,51183,100,1
7060,74826,31,1
98070,11379,63,0
85478,78916,60,1
78488,31922,73,0
15725,85775,99,1
41676,97778,73,1
48396,67235,13,1
98920,20382,55,1
40774,22672,86,1
25539,89462,43,0
35696,47211,40,0
21671,4485,3,1
28384,57935,56,1
49670,59932,49,0
42358,88184,90,0
19891,52638,50,0
73290,93607,26,1
34367,25909,60,0
80850,91338,99,1
91058,86105,25,1
24441,16769,63,1
18724,75936,10,0
32764,44684,66,0
80869,20135,7,0
68367,29687,7,1
53650,12369,73,0
89591,94718,54,1
43672,13777,3,1
25336,56525,84,1
3804,32061,75,1
39783,65974,36,1
626,38601,74,0
68020,59081,65,1
97321,83574,96,1
84903,90691,65,1
92552,53089,89,1
21721,98367,81,0
70836,62158,50,1
18935,72186,1,0
84424,54550,69,1
11363,31282,15,1
66530,67201,90,1
98735,62348,90,0
22928,37858,93,1
94559,28818,99,1
69058,88090,44,1
36465,77436,42,1
92545,84562,88,0
80891,96630,70,0
30224,98264,10,0
34128,81436,59,0
24266,59556,70,1
53550,40310,80,0
2238,12566,63,0
83890,22712,20,0
67349,8650,99,1
45143,25996,6,1
80145,87931,31,0
82053,35377,46,1
30903,39221,77,0
99502,47787,56,1
97336,68215,11,0
28199,70515,52,0
76169,81625,11,1
28117,28766,87,0
14711,43227,65,0
8129,37918,67,0
11744,96254,65,1
56731,153,85,0
15769,78137,62,1
43377,41503,57,0
93414,14156,50,1
60136,27018,3,1
39465,10883,2,1
38351,36915,72,1
32885,21089,44,0
35859,21013,23,1
97268,17907,6,1
65130,28961,72,0
39641,90409,46,1
25681,78134,40,1
64806,15268,85,1
6659,40139,47,1
85307,29340,67,1
89633,64554,63,1
60362,98293,87,1
11139,47642,62,1
30593,81311,21,0
39965,52072,13,1
86561,82722,47,1
42283,19497,83,1
64844,62517,96,0
67974,68160,3,1
79313,53972,93,0
89539,23909,73,0
88194,71058,59,1
77731,47317,57,1
23407,56239,45,1
64863,69182,2,0
28492,43020,71,0
90377,39029,3,0
32466,29407,83,0
36472,60429,39,0
47978,10816,7,1
11774,8006,46,0
18603,66864,11,0
90391,52596,37,0
22547,30263,78,1
60905,14021,88,1
44268,13010,36,0
97170,2820,71,0
28067,85838,50,0
54949,15563,79,1
11912,98351,84,0
64177,38767,35,0
91063,35996,82,0
15937,64263,30,0
17091,67508,83,0
46075,61370,28,0
65569,59834,13,0
80971,2478,43,0
8179,71006,42,0
42848,85065,64,1
68539,82162,40,1
538,13146,6,0
96211,53762,50,1
97602,79003,33,0
74653,88484,83,0
17562,88737,32,1
77385,82800,45,0
78449,78962,78,0
40485,5731,33,1
17903,63665,30,1
39902,4739,77,0
94120,58034,3,0
28064,19615,62,1
88535,97382,3,0
70137,34009,49,1
71976,31988,51,0
92052,73131,27,1
16506,73158,86,0
14957,20569,94,1
57624,71164,50,0
35739,394,64,0
80012,90315,30,1
68866,86783,8,0
87885,30468,29,0
33693,11252,82,0
80076,31468,66,1
83714,372,6,1
38611,81560,84,0
3625,22988,87,1
56509,94949,61,0
30330,76143,81,0
33148,48901,80,0
1997,15036,17,0
39632,34647,63,0
45374,65244,35,1
84226,26696,1,0
26566,21257,67,1
45239,61309,41,0
25871,84192,68,0
37445,53452,18,1
85742,74634,62,1
25118,51434,1,1
13033,39262,98,0
95906,51943,73,0
87135,10299,30,0
52513,38623,27,0
31939,1373,97,0
41338,40455,69,0
71450,12081,5,1
34688,71761,36,0
50496,18590,24,0
51769,169,66,1
58304,64119,54,1
92912,47193,55,1
94679,35126,49,1
88670,89256,82,0
62878,62592,54,1
4143,38691,10,0
12282,77358,2,1
53797,39613,59,0
97135,43301,89,1
61937,81740,6,1
73556,39721,69,0
53342,26988,20,0
80282,72513,86,0
14936,7317,92,0
84826,88745,17,1
10230,41960,52,1
78814,66700,91,0
39755,46770,88,0
41049,26970,85,1
70159,70438,99,0
12349,88980,17,0
42522,83739,29,1
94302,45865,24,1
59069,24587,93,0
30342,51575,90,1
39098,1391,21,1
50235,76661,78,1
58478,87154,82,0
15579,65002,29,0
87710,64236,89,0
72375,83292,33,1
50688,92401,24,1
19553,73360,21,1
60913,38063,19,0
49433,46381,92,0
61216,96816,3,1
12066,82305,44,1
31285,85518,32,0
93250,27729,16,1
21918,69448,81,0
25472,95522,6,1
13756,9751,49,0
81754,61047,72,1
91259,85868,88,1
39791,38468,22,0
93634,79877,40,1
22142,12073,48,0
82026,65864,23,1
50641,35871,2,0
93619,58098,89,0
3907,91913,78,0
16272,4148,98,1
57194,24149,78,0
12258,68175,45,0
56729,24234,56,0
53291,29335,88,0
66050,76684,73,1
79206,78461,43,0
40771,19892,22,1
64279,82582,90,0
23511,25804,59,1
58608,91912,57,0
96388,48448,69,1
78417,37582,76,0
58112,4169,65,1
62298,18578,44,0
60109,8274,69,1
16979,56989,56,1
39419,13244,32,0
90035,49393,17,1
30854,80460,13,1
86023,93767,34,0
31223,8606,58,0
91202,39928,81,1
24150,48312,35,0
57852,28556,18,0
44387,58879,59,1
5073,71641,57,1
44215,36199,91,1
25435,67108,48,1
69688,43207,38,1
29396,45850,50,1
19025,50894,86,0
59473,57446,91,1
33778,83918,36,1
73984,72948,17,1
63361,76732,7,1
63908,19203,34,1
19579,47077,9,1
11470,54871,31,1
7761,73474,61,0
29846,61243,89,1
67299,23318,64,0
58020,76508,93,1
83094,43180,13,1
13456,8661,67,1
26744,10313,4,1
62481,37988,50,0
69526,80935,66,0
61628,89029,74,1
7121,73751,82,1
56227,8848,40,1
77791,43424,50,1
46533,59382,17,0
19863,79124,96,1
89121,45517,2,0
36057,82149,13,0
81433,67117,29,1
34885,11581,53,1
50082,6533,91,0
64704,9109,71,0
87140,68638,58,0
95852,3066,47,0
66971,94986,71,1
51539,38117,84,0
39570,7119,20,1
80237,43820,17,1
31635,76500,32,0
17349,53939,83,0
61875,92230,45,1
48090,6918,37,1
77451,85216,80,1
8221,3605,30,1
53885,47609,62,0
43732,10444,1,1
60540,35671,55,0
49452,70329,48,1
96519,80359,77,0
59898,17089,98,1
32400,2258,24,0
38564,79945,78,1
79553,17065,36,0
50625,3201,98,1
43880,21672,99,0
62227,13077,21,1
98039,96935,30,0
29799,90906,87,1
27664,34703,54,1
92606,52403,35,0
1899,36675,45,0
4448,36142,4,0
88546,41229,61,0
36192,42727,26,1
76286,68868,88,0
35291,92134,19,0
71696,79706,21,1
12841,15573,20,0
69493,64153,45,0
35681,57017,31,1
1727,81627,42,1
90594,82440,93,0
53322,50246,6,1
33583,66453,20,1
60904,93270,52,1
8472,28804,82,0
77,5138,69,0
82396,1832,95,0
16779,80323,92,0
86769,62524,57,1
68081,98258,86,0
31439,12537,71,0
7438,98290,71,0
31021,71343,45,1
59717,87821,41,1
97685,73152,23,0
69108,36351,41,1
93737,94075,12,1
53976,86618,35,0
99054,46245,69,0
33026,95688,24,1
48291,95981,84,0
49911,29691,85,1
48203,35083,30,0
85248,98725,92,1
19304,35187,3,0
24998,21889,36,1
60165,81672,29,0
7667,40979,11,0
94895,17412,42,1
99973,99414,73,0
39316,2752,53,1
66357,25840,78,0
9724,81816,5,0
40365,27467,12,0
77741,62708,23,0
36205,77723,93,0
975,24815,65,0
7754,90931,20,0
11354,61398,5,0
46655,77772,63,1
62219,41991,15,0
89177,49259,18,0
2621,27938,20,0
39374,90093,47,1
70216,84816,41,0
50112,88576,75,1
81323,99049,67,0
1020,3073,70,1
72787,36642,37,0
17565,78399,20,1
24784,83542,50,0
42119,28838,34,0
63491,59645,86,0
51325,56264,92,1
16643,74910,27,0
9072,84692,76,1
45980,53322,79,1
3400,45933,43,0
16862,61636,28,1
60396,78011,26,1
93028,65554,80,0
42457,93716,45,0
99483,23292,49,0
37632,92755,82,0
51320,77151,71,1
49679,56733,68,1
305,560,35,1
32443,44359,26,0
44972,71531,44,1
6591,14685,86,0
32477,72796,14,1
32404,65780,85,0
57461,98399,16,1
76284,47962,69,0
63989,47516,86,1
12424,25923,14,0
37840,20545,8,1
81485,58557,88,1
63684,67520,3,0
16473,43152,95,0
59254,71752,52,1
51132,70174,86,0
75197,20459,29,1
43939,7595,88,0
82919,67782,82,0
28009,63961,60,0
67693,99030,61,0
70730,11177,85,1
56892,50965,14,0
61973,74334,26,0
48435,89430,4,0
8375,31474,87,0
92819,69695,68,1
29759,57626,71,0
29968,57372,18,0
29000,8490,60,0
56610,75471,76,1
23218,19469,41,1
81351,19958,50,0
63238,24170,71,1
76683,86414,49,0
90290,50364,93,1
15061,69835,21,1
20726,6141,32,1
76248,60125,65,0
94710,91662,83,1
56060,98366,87,1
63632,92174,59,1
29749,57082,48,0
80727,39134,21,1
56662,45555,36,1
91146,24062,94,0
45158,13527,59,1
91571,29550,94,0
26195,68049,19,0
74261,20847,1,0
55522,56968,38,1
27780,70561,63,0
84335,89504,19,1
22816,3948,46,0
6005,18649,95,1
14720,88494,72,1
70435,25781,91,1
21284,71357,69,1
6812,27631,30,1
60209,66839,7,1
55901,3139,90,0
31666,94639,10,1
59642,27427,23,0
95863,72713,17,0
89283,72382,82,0
20495,17031,98,0
6001,68662,100,1
6724,91364,71,1
19792,30461,58,1
90381,15107,97,0
99800,98131,56,1
11805,84680,87,1
86566,5041,67,0
19594,65859,1,0
31765,11555,47,0
65274,48165,65,0
13075,73752,35,0
29507,59182,3,1
27240,56488,21,0
86020,17694,37,1
72184,74920,42,1
26749,24482,40,1
61173,74410,73,0
90240,61144,46,0
1661,52118,97,0
79996,80184,3,1
49977,4649,53,0
26834,35569,47,0
69090,44940,69,0
147,95385,98,0
8257,62110,45,1
67576,35546,82,1
1618,38499,76,1
74988,85842,83,1
38145,16081,63,1
54562,72251,56,0
11557,48709,7,1
13486,51817,40,0
31199,7191,52,1
52985,54008,47,1
44019,48378,85,0
16746,35567,24,0
14617,49677,91,1
80825,9624,82,0
72388,56908,39,0
2777,32377,24,1
25169,49356,78,0
39452,32734,38,1
6194,28663,26,0
66150,53636,100,1
98501,76267,78,1
94813,82432,40,0
44531,68317,74,1
83713,80421,88,1
48836,82944,22,0
85874,86625,67,0
14863,24714,46,1
26138,32158,52,0
38047,90840,63,1
8727,23805,63,0
50024,8756,31,1
79392,73196,67,0
41838,77433,69,0
55598,79309,58,0
4402,65778,91,0
66163,36528,83,0
74350,79497,89,1
33140,43799,73,1
32406,12790,84,1
53233,96352,15,0
21810,40270,72,0
20027,44612,55,0
40944,7721,49,0
16896,73246,75,0
89407,18806,61,0
49347,9567,33,0
30869,25826,2,1
42707,13266,35,0
704,77995,83,1
85449,63501,57,0
59979,349,52,1
25730,94463,76,1
99467,90781,89,0
96614,55629,46,0
86598,20292,82,1
48989,10021,35,1
67307,21094,56,1
67477,98433,17,1
79649,66153,13,1
12124,12259,85,1
23010,91023,80,1
49556,94867,51,1
73706,91163,72,1
11727,60348,8,0
38498,46566,98,0
98230,7622,90,1
18687,46303,20,1
13389,81574,51,0
38667,90526,94,0
51603,7129,64,0
40383,18749,29,1
80820,96005,28,1
66022,45262,66,0
63404,39668,40,1
99059,76510,69,1
28843,42992,11,0
64575,15572,9,1
68442,99465,77,1
57274,74833,20,1
5649,5069,32,0
58601,15969,95,0
45480,96083,53,1
97285,33703,95,0
23155,78985,63,1
17203,60883,48,0
48224,97295,93,1
204,88357,42,1
9986,68051,14,0
75222,11213,30,0
74923,27863,33,1
16203,90048,96,1
90335,94094,13,0
36767,12814,54,0
4783,21527,18,1
93492,69225,91,1
12689,33578,94,1
44509,1830,4,0
63577,20191,79,0
25280,2612,75,0
29140,95666,4,1
35366,26182,98,1
55578,65407,85,1
10131,92671,32,0
6193,83446,9,0
45237,41915,38,0
92298,11183,93,1
42525,65767,83,0
48717,88806,90,1
65076,44744,85,1
63900,83513,22,0
48743,74878,49,0
19488,10737,74,0
52055,49374,47,0
38697,53505,24,1
15646,31311,60,0
74058,16314,64,1
46223,39117,15,1
86042,30807,46,1
79882,89530,69,1
75354,17110,50,0
14087,31681,1,0
52216,55138,22,0
40597,31387,1,0
32507,22288,49,0
78796,13887,8,0
92814,36721,42,0
48595,17304,79,1
98811,74605,78,0
64215,32066,21,0
62535,29825,35,0
19096,82026,93,0
7444,77139,81,1
562,48663,57,1
94703,29167,38,0
32454,53648,56,1
93676,35756,57,0
88166,47477,71,0
26895,8002,41,1
58289,40729,35,0
12425,2761,57,0
2711,29478,39,1
36315,97735,30,0
32357,33297,30,1
92661,9702,81,1
48439,66754,3,0
48642,2493,19,1
93400,35252,35,1
35065,66113,26,0
58091,31907,61,0
65321,81208,99,1
26404,93505,26,0
3118,11043,13,1
19658,67290,12,1
73478,33807,96,0
41126,97952,93,1
7743,36414,51,1
80429,90088,84,0
79014,3825,8,0
67537,43983,64,1
81833,86611,33,1
62654,55735,91,1
27564,38085,17,0
63237,33659,73,0
68128,569,41,0
76784,30817,37,0
53108,15958,71,0
46428,98626,51,0
59178,21502,30,0
97160,63449,32,1
28446,18040,90,1
67973,97637,90,0
29085,90845,98,1
67713,46027,59,0
67042,46149,48,1
13718,48358,12,0
22066,88770,64,1
62635,11671,57,1
70738,88994,39,0
31792,45577,40,1
59764,41159,68,0
17672,55695,93,1
67334,77355,87,1
24446,1619,74,0
27494,87899,5,1
78172,10491,83,1
21299,74530,28,1
61820,95442,93,0
82976,43198,27,1
94359,54672,99,1
24779,87577,37,0
24962,30657,77,1
1352,6565,65,1
95760,20558,6,0
31402,62063,4,1
43212,29697,47,0
53878,82963,69,0
47724,54942,34,0
93608,21687,77,0
60327,20181,47,0
23154,17182,5,0
74157,2976,39,1
18912,75043,30,1
10758,53140,41,1
4499,82801,26,0
72576,21507,4,1
51357,8,44,1
19966,9836,3,1
93275,15090,40,0
6219,34726,40,1
4933,91271,20,0
54753,79111,38,0
57933,78127,63,0
77181,72896,15,1
45472,84476,62,0
50202,46141,88,0
31705,70123,90,1
2795,3463,34,1
31420,32478,74,1
3631,18375,67,1
48912,42028,93,0
82069,44966,16,0
23152,24952,80,1
34710,11006,86,0
2664,91820,75,0
75428,24654,98,1
86934,42444,65,1
90511,65211,67,0
29615,23255,58,1
83110,50066,52,1
92108,73902,93,1
2405,46145,29,1
86620,12758,5,0
92849,40662,54,0
93254,44160,38,1
69551,24708,13,0
86149,93792,24,1
83326,54440,5,1
11573,94937,82,1
80746,99755,53,0
76094,63524,71,1
97121,99661,5,0
49832,95950,36,1
29398,78592,34,0
24928,15832,100,0
38265,24051,73,1
27605,73203,6,0
45412,74754,88,0
93528,13092,67,0
4745,20940,88,0
62212,40937,28,1
8127,62509,79,1
17686,73345,97,1
27818,18062,65,1
36432,72760,9,1
36337,36727,21,0
79758,98823,55,1
43877,37605,6,1
67432,35397,25,0
42799,24648,26,0
97620,25911,61,0
35865,53404,59,0
11550,94512,18,1
18685,71874,79,0
58931,35189,54,0
85829,53094,95,0
57197,59063,9,0
39134,99994,87,0
85258,78175,14,0
65405,40504,15,0
47684,21894,86,1
54286,40276,27,0
57232,26520,51,0
12580,56023,70,1
46328,81409,40,0
4787,32409,11,1
28751,50815,61,0
5708,35024,54,1
57322,45656,16,0
75540,81111,14,1
10019,55626,88,0
79787,85779,20,1
78419,49767,21,0
54442,95512,76,1
61973,73062,43,0
43627,56686,2,1
68161,53508,95,0
63670,81927,73,1
50197,48803,60,0
30476,24437,70,0
35040,45346,5,0
74559,92294,13,0
28529,1588,12,1
67158,1332,68,1
64845,86438,10,1
79535,18277,63,0
93827,51807,91,1
28062,98223,54,0
97495,35498,75,1
40354,70457,60,0
34907,75126,31,1
97197,11551,45,0
45303,1307,54,0
39838,17510,19,0
4162,58931,83,0
15306,61135,50,0
36139,14645,51,1
38685,17332,69,0
83830,6255,23,1
3989,97199,98,1
1112,2271,80,1
80602,2398,88,1
39005,58408,27,0
13654,78463,57,1
77582,90402,6,1
82312,55162,23,0
77219,49858,25,1
51823,4263,11,0
55070,41104,26,1
90275,9406,61,0
5009,39135,70,1
67068,59611,6,0
